#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715355112143104,1.3706,0.814021,1.17144,0.242425,-0.754717,-0.323806,-0.516509,0.145022,0.109919,0.270548,-0.00204819,0.0209308,0.0764719,-0.035322,0.103867,0.0770014
1403715355162142976,1.37792,0.819611,1.18487,0.243222,-0.753335,-0.327385,-0.515896,0.146005,0.113172,0.262046,-0.00204883,0.0209304,0.0764705,-0.035436,0.104863,0.0756441
1403715355212142848,1.38539,0.82515,1.19754,0.24557,-0.752221,-0.331914,-0.513509,0.152791,0.109348,0.252473,-0.00204955,0.0209299,0.0764691,-0.0354321,0.10586,0.074369
1403715355262142976,1.39315,0.830571,1.20976,0.248106,-0.749592,-0.338123,-0.512083,0.159415,0.106877,0.232914,-0.00205035,0.0209295,0.0764677,-0.035363,0.106824,0.0732044
1403715355312143104,1.40111,0.836125,1.22106,0.250353,-0.746629,-0.34637,-0.509801,0.15804,0.116742,0.221778,-0.00205121,0.0209291,0.0764665,-0.0352719,0.107741,0.0721871
1403715355362142976,1.40913,0.841874,1.23185,0.253794,-0.743104,-0.355043,-0.507277,0.161672,0.11605,0.219166,-0.00205213,0.0209287,0.0764654,-0.0351851,0.108609,0.071369
1403715355412143104,1.41712,0.84786,1.24277,0.259307,-0.738567,-0.36337,-0.505213,0.16134,0.12174,0.216354,-0.00205308,0.0209282,0.0764643,-0.0351176,0.109432,0.0707944
1403715355462142976,1.42525,0.85393,1.25327,0.266484,-0.733919,-0.371538,-0.502303,0.161816,0.121709,0.209286,-0.00205405,0.0209278,0.0764633,-0.0350829,0.110211,0.0704829
1403715355512142848,1.43358,0.86007,1.26393,0.273987,-0.728306,-0.37976,-0.500284,0.167546,0.120684,0.211662,-0.00205504,0.0209274,0.0764623,-0.0350967,0.110942,0.0704284
1403715355562142976,1.44189,0.865913,1.27418,0.28098,-0.722826,-0.388469,-0.49766,0.16924,0.116289,0.200542,-0.00205602,0.020927,0.0764613,-0.0351657,0.111621,0.0706029
1403715355612143104,1.45013,0.871688,1.28374,0.288021,-0.71765,-0.397261,-0.494171,0.167734,0.115756,0.180006,-0.00205697,0.0209267,0.0764604,-0.0352876,0.112258,0.0709617
1403715355662142976,1.45881,0.877165,1.2925,0.292811,-0.712279,-0.406468,-0.491634,0.179178,0.104766,0.172184,-0.00205789,0.0209265,0.0764595,-0.0354508,0.112877,0.0714491
1403715355712142848,1.4677,0.882292,1.3008,0.297101,-0.70755,-0.414376,-0.489281,0.177067,0.0992437,0.15633,-0.00205877,0.0209263,0.0764586,-0.0356484,0.113515,0.0720105
1403715355762142976,1.47681,0.886919,1.30852,0.300172,-0.703564,-0.421277,-0.487259,0.183204,0.0879297,0.152901,-0.0020596,0.0209262,0.0764578,-0.035887,0.114191,0.072599
1403715355812143104,1.48592,0.891108,1.31572,0.301785,-0.700733,-0.427146,-0.485226,0.181416,0.0833529,0.13993,-0.00206038,0.0209262,0.0764569,-0.0361718,0.114914,0.073179
1403715355862142976,1.49498,0.895333,1.32268,0.303008,-0.698883,-0.431757,-0.483047,0.179818,0.087499,0.143662,-0.00206108,0.0209262,0.0764561,-0.0365037,0.115694,0.0737131
1403715355912143104,1.50425,0.899886,1.32981,0.30389,-0.697119,-0.435465,-0.481711,0.18877,0.0945418,0.139461,-0.00206171,0.0209262,0.0764553,-0.0368721,0.116549,0.0741846
1403715355962142976,1.5138,0.904549,1.33663,0.303146,-0.695782,-0.438988,-0.480916,0.18703,0.0896791,0.133656,-0.00206225,0.0209263,0.0764545,-0.0372526,0.117492,0.074602
1403715356012142848,1.52307,0.909269,1.34344,0.301957,-0.694433,-0.44156,-0.481259,0.184899,0.100639,0.134459,-0.00206272,0.0209264,0.0764537,-0.0376156,0.118549,0.0749849
1403715356062142976,1.53221,0.914305,1.35022,0.298899,-0.693421,-0.44442,-0.481993,0.180168,0.104605,0.133521,-0.0020631,0.0209266,0.0764529,-0.0379279,0.119726,0.0753549
1403715356112143104,1.5409,0.919674,1.35698,0.294418,-0.692734,-0.44691,-0.483435,0.16637,0.115639,0.131453,-0.0020634,0.0209267,0.0764521,-0.038148,0.121002,0.0757291
1403715356162142976,1.54893,0.925625,1.36355,0.289912,-0.69251,-0.448386,-0.485109,0.152472,0.121467,0.134762,-0.00206362,0.0209269,0.0764513,-0.0382296,0.122341,0.0761192
1403715356212142848,1.55601,0.932082,1.37021,0.286291,-0.69247,-0.448167,-0.487513,0.133425,0.139942,0.134564,-0.00206376,0.020927,0.0764505,-0.0381191,0.123728,0.0765372
1403715356262142976,1.5623,0.939472,1.37635,0.283341,-0.693112,-0.447022,-0.489373,0.116803,0.152725,0.111558,-0.00206384,0.0209272,0.0764497,-0.0377766,0.125165,0.0769801
1403715356312143104,1.56748,0.947495,1.38178,0.280033,-0.694761,-0.445714,-0.490131,0.0935921,0.172557,0.103458,-0.00206388,0.0209274,0.0764488,-0.0371922,0.126655,0.0774371
1403715356362142976,1.57159,0.956733,1.3863,0.277379,-0.697943,-0.443709,-0.488936,0.0702254,0.196351,0.073932,-0.00206389,0.0209277,0.076448,-0.0363806,0.128183,0.0778956
1403715356412143104,1.57455,0.967144,1.39004,0.275325,-0.701479,-0.441498,-0.487035,0.0481771,0.219966,0.0704416,-0.0020639,0.0209279,0.0764472,-0.0353718,0.129714,0.0783371
1403715356462142976,1.57652,0.978618,1.39298,0.275044,-0.705361,-0.437945,-0.48479,0.0327432,0.236087,0.0459393,-0.0020639,0.0209282,0.0764463,-0.034215,0.131214,0.0787387
1403715356512142848,1.5776,0.991148,1.39501,0.278287,-0.710022,-0.432152,-0.48132,0.0162605,0.26306,0.035088,-0.00206393,0.0209284,0.0764455,-0.0329747,0.132667,0.0790807
1403715356562142976,1.57824,1.00481,1.39655,0.28144,-0.712927,-0.427771,-0.479102,0.00813125,0.283856,0.0250229,-0.00206397,0.0209287,0.0764447,-0.0317303,0.134053,0.0793513
1403715356612143104,1.57852,1.01972,1.39762,0.284934,-0.714667,-0.424982,-0.476921,0.00100881,0.310553,0.0134352,-0.00206404,0.020929,0.076444,-0.0305688,0.13536,0.0795513
1403715356662142976,1.57864,1.0358,1.39842,0.289143,-0.714821,-0.423609,-0.475377,0.00405932,0.335437,0.0213216,-0.00206415,0.0209292,0.0764433,-0.0295762,0.136563,0.0796893
1403715356712142848,1.57897,1.05316,1.399,0.292762,-0.714023,-0.424598,-0.473474,0.0109838,0.357936,0.00581594,-0.00206428,0.0209294,0.0764427,-0.0288305,0.137652,0.0797876
1403715356762142976,1.57952,1.07155,1.3994,0.297119,-0.712222,-0.426715,-0.471565,0.0133797,0.374461,0.0026251,-0.00206443,0.0209296,0.0764422,-0.0283957,0.138636,0.0798812
1403715356812143104,1.58034,1.09041,1.39942,0.302381,-0.709214,-0.430071,-0.469703,0.0194438,0.377307,-0.0128438,-0.00206462,0.0209298,0.0764418,-0.0283143,0.139517,0.0799977
1403715356862142976,1.58157,1.10963,1.399,0.30637,-0.706089,-0.436054,-0.466296,0.029246,0.390006,-0.0175037,-0.00206482,0.02093,0.0764414,-0.0286109,0.140294,0.0801394
1403715356912143104,1.5833,1.12972,1.39879,0.312522,-0.702573,-0.441829,-0.462069,0.0423692,0.40828,0.00978821,-0.00206503,0.0209301,0.0764411,-0.0292931,0.140947,0.0802939
1403715356962142976,1.58601,1.15052,1.4004,0.320376,-0.697749,-0.448066,-0.457977,0.060351,0.423518,0.0507485,-0.00206522,0.0209303,0.0764409,-0.0303382,0.141471,0.080445
1403715357012142848,1.58951,1.17182,1.40376,0.327406,-0.690933,-0.456019,-0.455482,0.0757298,0.430905,0.0856389,-0.00206539,0.0209304,0.0764408,-0.031697,0.141883,0.0805782
1403715357062142976,1.59375,1.19317,1.40835,0.334891,-0.684295,-0.464528,-0.451445,0.0916543,0.425733,0.103722,-0.00206551,0.0209305,0.0764407,-0.0333034,0.142225,0.0806778
1403715357112143104,1.59848,1.21456,1.41417,0.342289,-0.676588,-0.473025,-0.448681,0.0979525,0.429313,0.120883,-0.00206556,0.0209307,0.0764408,-0.0350715,0.14254,0.0807185
1403715357162142976,1.60371,1.23585,1.4203,0.348384,-0.669036,-0.482166,-0.445573,0.114955,0.423456,0.124147,-0.00206555,0.0209308,0.0764409,-0.0369137,0.14285,0.0806672
1403715357212142848,1.60983,1.25717,1.42715,0.353356,-0.661961,-0.4909,-0.44268,0.132933,0.425282,0.147334,-0.00206545,0.0209309,0.0764411,-0.0387532,0.143176,0.0804942
1403715357262142976,1.61701,1.27856,1.43464,0.35708,-0.654691,-0.498493,-0.442017,0.157399,0.426602,0.147495,-0.00206527,0.020931,0.0764414,-0.040522,0.143541,0.0801737
1403715357312143104,1.62535,1.30015,1.44253,0.358679,-0.648544,-0.505247,-0.442115,0.17464,0.436746,0.169076,-0.002065,0.0209312,0.0764418,-0.0421577,0.143981,0.0797005
1403715357362142976,1.63448,1.32208,1.45134,0.359265,-0.643459,-0.510951,-0.442514,0.185395,0.434091,0.170403,-0.00206465,0.0209313,0.0764423,-0.0436101,0.144518,0.0790889
1403715357412143104,1.64358,1.34375,1.45997,0.360327,-0.640029,-0.514878,-0.442072,0.178195,0.427952,0.164967,-0.00206422,0.0209314,0.0764428,-0.0448392,0.145152,0.0783618
1403715357462142976,1.65262,1.36514,1.46824,0.360076,-0.636713,-0.518617,-0.442694,0.179098,0.426401,0.161936,-0.00206374,0.0209315,0.0764434,-0.0458282,0.145862,0.077554
1403715357512142848,1.66144,1.38638,1.47554,0.359054,-0.635177,-0.522073,-0.441668,0.177027,0.426056,0.134141,-0.00206322,0.0209316,0.076444,-0.046589,0.146611,0.0767123
1403715357562142976,1.67001,1.40772,1.48161,0.357902,-0.634167,-0.524974,-0.440614,0.165017,0.429429,0.114311,-0.00206266,0.0209317,0.0764446,-0.0471477,0.147344,0.0758935
1403715357612143104,1.67821,1.42924,1.48722,0.356494,-0.633158,-0.527787,-0.439844,0.158637,0.43465,0.112211,-0.00206207,0.0209318,0.0764453,-0.0475464,0.148024,0.075172
1403715357662142976,1.68603,1.45121,1.49238,0.355527,-0.631556,-0.529808,-0.440501,0.153601,0.43981,0.103899,-0.00206146,0.0209319,0.076446,-0.0478441,0.148635,0.0746186
1403715357712142848,1.69345,1.47348,1.49814,0.355753,-0.628748,-0.530744,-0.4432,0.143356,0.447322,0.109771,-0.00206082,0.0209319,0.0764468,-0.0480913,0.14916,0.0742925
1403715357762142976,1.70026,1.49583,1.50308,0.354583,-0.626717,-0.532313,-0.445129,0.12777,0.447843,0.0974794,-0.00206014,0.020932,0.0764475,-0.0483328,0.149572,0.07423
1403715357812143104,1.70611,1.51834,1.50748,0.352511,-0.623875,-0.53443,-0.448219,0.108275,0.449975,0.0692459,-0.00205944,0.0209321,0.0764483,-0.0486099,0.149864,0.0744332
1403715357862142976,1.71079,1.54103,1.51053,0.349284,-0.621558,-0.537006,-0.450879,0.082856,0.460054,0.053423,-0.00205872,0.0209323,0.0764491,-0.0489664,0.150049,0.0748773
1403715357912143104,1.71413,1.56414,1.51251,0.346923,-0.620418,-0.538786,-0.452145,0.0504852,0.468789,0.0327023,-0.00205796,0.0209325,0.07645,-0.0494381,0.150135,0.0755116
1403715357962142976,1.71613,1.58781,1.51371,0.344817,-0.620674,-0.540127,-0.451805,0.0287937,0.478174,0.0110429,-0.00205716,0.0209328,0.0764508,-0.0500398,0.150131,0.0762632
1403715358012142848,1.71672,1.61201,1.51411,0.343074,-0.621142,-0.541364,-0.451007,-0.00467442,0.49006,0.00431377,-0.00205632,0.0209331,0.0764516,-0.0507759,0.150038,0.0770562
1403715358062142976,1.71578,1.63674,1.51395,0.341368,-0.621798,-0.542367,-0.450193,-0.0363998,0.500165,-0.0100462,-0.00205545,0.0209335,0.0764525,-0.0516477,0.149872,0.0778123
1403715358112143104,1.71314,1.66212,1.5133,0.342066,-0.623412,-0.541725,-0.448199,-0.0676996,0.515916,-0.0129984,-0.00205454,0.020934,0.0764533,-0.0526455,0.149638,0.0784468
1403715358162142976,1.70901,1.68837,1.51238,0.344424,-0.62539,-0.539731,-0.446038,-0.0949428,0.536115,-0.029888,-0.00205358,0.0209345,0.0764541,-0.0537328,0.149352,0.0788837
1403715358212142848,1.70349,1.71565,1.51078,0.347001,-0.628972,-0.537415,-0.44178,-0.126053,0.553888,-0.036136,-0.00205258,0.020935,0.0764549,-0.0548609,0.149041,0.0790602
1403715358262142976,1.69677,1.74374,1.50955,0.349613,-0.631231,-0.535364,-0.43898,-0.140054,0.571175,-0.0268109,-0.00205155,0.0209356,0.0764558,-0.0559736,0.148733,0.0789429
1403715358312143104,1.68952,1.7727,1.50789,0.350286,-0.633119,-0.534776,-0.436434,-0.147605,0.592877,-0.0402932,-0.00205048,0.0209362,0.0764567,-0.0570103,0.148466,0.078523
1403715358362142976,1.68191,1.80311,1.50623,0.349737,-0.633255,-0.536036,-0.435129,-0.160377,0.619313,-0.0286605,-0.0020494,0.0209367,0.0764577,-0.0579252,0.148284,0.0778158
1403715358412143104,1.67359,1.83446,1.50487,0.348429,-0.630695,-0.539213,-0.435972,-0.176636,0.6307,-0.0281842,-0.00204832,0.0209373,0.0764587,-0.0586792,0.148216,0.0768668
1403715358462142976,1.66426,1.86657,1.50323,0.34908,-0.626797,-0.542577,-0.436897,-0.197686,0.662027,-0.029291,-0.00204726,0.0209378,0.0764597,-0.0592519,0.148271,0.075737
1403715358512142848,1.65378,1.90004,1.50166,0.351274,-0.621154,-0.54599,-0.438941,-0.218062,0.674737,-0.0369643,-0.00204622,0.0209383,0.0764607,-0.0596373,0.148427,0.0744937
1403715358562142976,1.64239,1.93428,1.49972,0.354149,-0.61566,-0.549236,-0.440319,-0.236971,0.689441,-0.0421816,-0.00204519,0.0209387,0.0764617,-0.0598344,0.148644,0.073205
1403715358612143104,1.62985,1.96888,1.49714,0.357897,-0.610603,-0.551942,-0.440945,-0.264172,0.696602,-0.0453672,-0.00204417,0.0209392,0.0764627,-0.0598331,0.148887,0.0719396
1403715358662142976,1.61595,2.00395,1.49465,0.364289,-0.606338,-0.552953,-0.44033,-0.291405,0.703609,-0.0536424,-0.00204316,0.0209396,0.0764636,-0.0596341,0.149116,0.0707483
1403715358712142848,1.60083,2.03915,1.49228,0.374651,-0.603552,-0.551505,-0.437269,-0.312383,0.705857,-0.0552426,-0.00204214,0.02094,0.0764645,-0.0592432,0.149287,0.0696567
1403715358762142976,1.58494,2.07427,1.48994,0.384068,-0.601064,-0.55058,-0.433677,-0.320143,0.699902,-0.042468,-0.00204112,0.0209404,0.0764654,-0.0586741,0.149354,0.0686664
1403715358812143104,1.56873,2.10899,1.48743,0.39187,-0.598403,-0.550231,-0.430811,-0.32527,0.68901,-0.0620175,-0.00204008,0.0209408,0.0764662,-0.057948,0.1493,0.0677612
1403715358862142976,1.55233,2.14307,1.48458,0.398744,-0.596004,-0.550253,-0.42779,-0.327782,0.674592,-0.0557366,-0.00203902,0.0209413,0.0764669,-0.0570991,0.14912,0.0669121
1403715358912143104,1.5362,2.17633,1.48146,0.404331,-0.592951,-0.550375,-0.42663,-0.321086,0.654458,-0.0661124,-0.00203793,0.0209418,0.0764676,-0.0561481,0.148813,0.066092
1403715358962142976,1.52004,2.20854,1.47761,0.407887,-0.590508,-0.551548,-0.425116,-0.322816,0.63607,-0.0861724,-0.00203681,0.0209424,0.0764683,-0.0551155,0.148362,0.0652815
1403715359012142848,1.5041,2.23985,1.47311,0.410681,-0.589651,-0.552917,-0.421824,-0.314191,0.618314,-0.0966563,-0.00203564,0.020943,0.0764688,-0.0540297,0.14776,0.0644709
1403715359062142976,1.48858,2.27029,1.46793,0.411423,-0.589119,-0.555226,-0.418802,-0.305317,0.596516,-0.0983121,-0.00203444,0.0209436,0.0764693,-0.0529143,0.147014,0.0636809
1403715359112143104,1.47357,2.2994,1.46314,0.412262,-0.588026,-0.556739,-0.417501,-0.29576,0.569687,-0.0944326,-0.00203318,0.0209443,0.0764698,-0.0517819,0.146161,0.0629476
1403715359162142976,1.45892,2.32749,1.45837,0.413414,-0.586342,-0.557611,-0.417568,-0.292624,0.555687,-0.0943241,-0.00203186,0.020945,0.0764703,-0.050642,0.145256,0.0623129
1403715359212142848,1.44456,2.35473,1.45343,0.414987,-0.584754,-0.557563,-0.418296,-0.28243,0.533074,-0.0988841,-0.00203049,0.0209457,0.0764707,-0.049507,0.144347,0.0618253
1403715359262142976,1.43073,2.38066,1.44866,0.4153,-0.583167,-0.557893,-0.41976,-0.268258,0.501716,-0.0926587,-0.00202906,0.0209464,0.0764711,-0.0483894,0.1435,0.0615263
1403715359312143104,1.41741,2.4052,1.44404,0.413951,-0.581977,-0.558873,-0.421436,-0.265775,0.479363,-0.0965385,-0.00202757,0.0209472,0.0764715,-0.0472865,0.142783,0.0614276
1403715359362142976,1.40413,2.42826,1.43924,0.411836,-0.581277,-0.560161,-0.422763,-0.266262,0.447077,-0.0962796,-0.00202602,0.020948,0.0764719,-0.0461963,0.142253,0.0615124
1403715359412143104,1.39088,2.45006,1.435,0.408487,-0.580003,-0.561748,-0.425646,-0.264322,0.42571,-0.0820995,-0.00202443,0.020949,0.0764721,-0.0451285,0.141936,0.0617472
1403715359462142976,1.37731,2.47092,1.43118,0.405061,-0.578594,-0.563246,-0.428845,-0.28032,0.407652,-0.0646146,-0.00202281,0.02095,0.0764723,-0.0441003,0.141831,0.0620875
1403715359512142848,1.36304,2.4907,1.42857,0.402371,-0.577437,-0.564218,-0.43165,-0.291969,0.383092,-0.0390566,-0.00202116,0.020951,0.0764724,-0.0431231,0.141911,0.0624689
1403715359562142976,1.34804,2.50942,1.4269,0.400981,-0.576701,-0.564066,-0.43412,-0.307325,0.363304,-0.0237148,-0.00201948,0.0209522,0.0764723,-0.0421953,0.14212,0.0628302
1403715359612143104,1.33198,2.52699,1.42586,0.401188,-0.576654,-0.563169,-0.435154,-0.335621,0.3398,-0.0192806,-0.00201777,0.0209534,0.0764721,-0.0413039,0.142412,0.0631252
1403715359662142976,1.31486,2.5434,1.4251,0.401639,-0.577782,-0.562167,-0.434537,-0.351044,0.318403,-0.00608795,-0.00201604,0.0209547,0.0764719,-0.040447,0.142727,0.0633348
1403715359712142848,1.29691,2.55867,1.42496,0.402371,-0.579601,-0.560991,-0.432953,-0.368036,0.294833,0.00830402,-0.00201428,0.020956,0.0764715,-0.0396379,0.143015,0.0634567
1403715359762142976,1.27817,2.57288,1.42526,0.402791,-0.581724,-0.560149,-0.430801,-0.382725,0.273754,0.0128606,-0.00201249,0.0209574,0.0764711,-0.0388746,0.143239,0.0634948
1403715359812143104,1.25882,2.58581,1.42629,0.403984,-0.583259,-0.558692,-0.429499,-0.391637,0.249369,0.0299781,-0.00201066,0.0209588,0.0764706,-0.0381548,0.143377,0.0634504
1403715359862142976,1.23905,2.59771,1.4277,0.403767,-0.584721,-0.55857,-0.427871,-0.399452,0.225847,0.0297474,-0.0020088,0.0209602,0.07647,-0.037486,0.143399,0.0633239
1403715359912143104,1.21893,2.60846,1.4292,0.403729,-0.587294,-0.558436,-0.424545,-0.402042,0.201908,0.024565,-0.00200689,0.0209617,0.0764693,-0.036879,0.143295,0.0631142
1403715359962142976,1.19865,2.61834,1.43093,0.405209,-0.590362,-0.557326,-0.420317,-0.404818,0.19017,0.0370913,-0.00200493,0.0209632,0.0764687,-0.036342,0.143086,0.0628198
1403715360012142848,1.17846,2.62752,1.43308,0.404549,-0.591862,-0.557903,-0.418071,-0.401904,0.180336,0.0468695,-0.00200291,0.0209647,0.076468,-0.0358859,0.142816,0.0624453
1403715360062142976,1.1584,2.63619,1.43506,0.40343,-0.592681,-0.558848,-0.416728,-0.39959,0.16536,0.0326303,-0.00200084,0.0209663,0.0764672,-0.0355271,0.142508,0.062002
1403715360112143104,1.13838,2.64455,1.43701,0.402467,-0.592921,-0.559858,-0.415962,-0.399797,0.1653,0.0357172,-0.00199872,0.0209678,0.0764664,-0.0352884,0.142165,0.0615089
1403715360162142976,1.11843,2.65283,1.43907,0.401507,-0.592691,-0.560937,-0.415763,-0.399211,0.165325,0.0386644,-0.00199655,0.0209693,0.0764656,-0.0351798,0.141797,0.0609983
1403715360212142848,1.0987,2.66083,1.44112,0.400835,-0.592535,-0.561725,-0.415571,-0.391025,0.156864,0.0414588,-0.00199429,0.0209708,0.0764646,-0.0351869,0.141412,0.0605048
1403715360262142976,1.07937,2.66833,1.44331,0.400352,-0.592998,-0.561682,-0.415432,-0.383429,0.146419,0.0438613,-0.00199195,0.0209724,0.0764636,-0.0352845,0.141005,0.0600497
1403715360312143104,1.06041,2.67551,1.44535,0.400435,-0.594803,-0.559945,-0.415118,-0.372761,0.138643,0.0369192,-0.00198951,0.0209739,0.0764625,-0.035437,0.140583,0.0596417
1403715360362142976,1.04204,2.68247,1.4473,0.401956,-0.598917,-0.555726,-0.413398,-0.360704,0.13637,0.0390236,-0.00198699,0.0209754,0.0764613,-0.0356121,0.140141,0.0592802
1403715360412143104,1.02433,2.68901,1.44944,0.404402,-0.604553,-0.54948,-0.411153,-0.345133,0.125676,0.0481106,-0.00198437,0.0209769,0.07646,-0.0357796,0.139658,0.0589629
1403715360462142976,1.00761,2.69502,1.45183,0.406025,-0.611131,-0.542317,-0.409336,-0.323688,0.119015,0.0466823,-0.00198168,0.0209785,0.0764586,-0.035917,0.139097,0.0586825
1403715360512142848,0.992243,2.70085,1.45415,0.406817,-0.618157,-0.534351,-0.408475,-0.289927,0.11374,0.0431785,-0.0019789,0.02098,0.0764571,-0.0360053,0.138437,0.0584259
1403715360562142976,0.978504,2.70639,1.45606,0.40604,-0.624894,-0.526369,-0.409359,-0.260687,0.107801,0.0323482,-0.00197603,0.0209815,0.0764555,-0.0360291,0.137684,0.0581867
1403715360612143104,0.966587,2.71161,1.45841,0.402648,-0.631262,-0.519038,-0.412289,-0.217633,0.10245,0.0607932,-0.00197307,0.020983,0.0764539,-0.0359725,0.136865,0.0579663
1403715360662142976,0.956678,2.71651,1.46169,0.397594,-0.636672,-0.511961,-0.417688,-0.177618,0.0867847,0.0674131,-0.00197004,0.0209844,0.0764523,-0.0358211,0.136015,0.0577787
1403715360712142848,0.948844,2.72038,1.46554,0.391404,-0.642207,-0.504942,-0.423565,-0.139405,0.0712685,0.0946086,-0.00196695,0.0209859,0.0764506,-0.0355737,0.135159,0.0576241
1403715360762142976,0.943018,2.72369,1.47,0.382137,-0.647057,-0.499366,-0.431187,-0.0979309,0.0634625,0.0835733,-0.00196381,0.0209874,0.0764489,-0.035242,0.134319,0.0574914
1403715360812143104,0.938759,2.72653,1.47411,0.372092,-0.652381,-0.493291,-0.438874,-0.0747412,0.0510925,0.0862594,-0.00196063,0.0209888,0.0764471,-0.034824,0.133528,0.0573722
1403715360862142976,0.935479,2.72906,1.47863,0.361685,-0.657641,-0.4869,-0.44679,-0.056759,0.0491904,0.0918341,-0.00195741,0.0209902,0.0764454,-0.0343231,0.13282,0.0572588
1403715360912143104,0.93318,2.73117,1.48315,0.351716,-0.662708,-0.479663,-0.455014,-0.0404061,0.0416825,0.0881476,-0.00195417,0.0209916,0.0764435,-0.0337386,0.132209,0.057143
1403715360962142976,0.931466,2.73321,1.48772,0.341911,-0.668797,-0.471804,-0.461746,-0.0274696,0.0361834,0.0944678,-0.0019509,0.020993,0.0764417,-0.0330652,0.131689,0.0570184
1403715361012142848,0.930179,2.73509,1.49264,0.332924,-0.675083,-0.463164,-0.467871,-0.0259025,0.0356541,0.0990058,-0.00194763,0.0209944,0.0764397,-0.0322932,0.131259,0.0568816
1403715361062142976,0.929047,2.73673,1.49749,0.324074,-0.681607,-0.454105,-0.473474,-0.02233,0.031599,0.0998548,-0.00194435,0.0209958,0.0764377,-0.0314162,0.130901,0.0567394
1403715361112143104,0.927747,2.7383,1.50216,0.315781,-0.688625,-0.444412,-0.478097,-0.0308968,0.0304424,0.0910358,-0.00194108,0.0209971,0.0764356,-0.0304302,0.13058,0.0566114
1403715361162142976,0.926266,2.7399,1.50683,0.30763,-0.695545,-0.434616,-0.482379,-0.027766,0.0315598,0.0931363,-0.00193783,0.0209983,0.0764335,-0.0293357,0.130269,0.0565275
